compound_name,GPCR_PME,relative_tmd_1,relative_tmd_2,relative_tmd_3,relative_tmd_4,relative_tmd_5,relative_tmd_6,relative_tmd_7,adjusted_tmd_delta_G_1,adjusted_tmd_delta_G_2,adjusted_tmd_delta_G_3,adjusted_tmd_delta_G_4,adjusted_tmd_delta_G_5,adjusted_tmd_delta_G_6,adjusted_tmd_delta_G_7,relative_N_terminal_loop_length,relative_downstream_loop_length_1,relative_upstream_loop_length_1,relative_downstream_loop_length_2,relative_upstream_loop_length_2,relative_downstream_loop_length_3,relative_upstream_loop_length_3,relative_C_terminal_loop_length,Molecular_Weight,Isoelectric_Point,Aromaticity,instability_index,gravy,sasa_total,sasa_crg,sasa_plr,sasa_aplr,f_crg,f_plr,f_aplr,alpha_helix,3_10_helix,extended_configuration,isolated_beta_bridge,turn,coil,CAI,Nc,GC3s,CpG_frame1_2,avgCU,CPS_sum,CPSpL,Global_tAI,tAI10Min,tAI10Max,tAI10q25.25.,tAI10q75.75.,avgCU_first20,avgCU_first10,avgCU_first5,GC,GC10min,GC10q25,GC10q75,GC10max,X40deltaG,X40freqens,plus10valRNAss,zeroto38avgRNAss,zeroto38minRNAss,zeroto38q25RNAss,zeroto38q75RNAss,zeroto38maxRNAss,deltaG,freqens,avgRNAss,minRNAss,q25RNAss,q75RNAss,maxRNAss
ENST00000333172,124.175293,0.09124088,0.08759124,0.09124088,0.08759124,0.08394161,0.09124088,0.08394161,-3.3033281,0.78313186,-1.5279694,-1.170689,0.43388935,0.3842889,3.47860709,0,0.02554745,0.02189781,0.09489051,0.07664234,0.03649635,0.01094891,0.11678832,93072.6694,8.32082157,0.11296076,41.6032224,0.20273484,42156.4398,13446.5881,11164.4084,17545.4432,0.31896878,0.26483281,0.41619841,0.46967895,0.02615933,0.1391201,0.00475624,0.19500595,0.16527943,0.166,50.34,0.397,0,0.501689373,20.0798225,0.054862903,0.294407,0.014342,0.71333,0.163263,0.480566,0.51,0.444,0.47,0.456857402,0.2,0.4,0.533333333,0.7,-32.4,17.72,0.844996871,0.628718077,0.3802232,0.520894517,0.751835996,0.920604274,-323.1,328.31,0.64045572,0.05057336,0.515489466,0.780088507,0.99867803
ENST00000536515,387.450598,0.07062147,0.06214689,0.06214689,0.06779661,0.07062147,0.06779661,0.06779661,-0.87625,1.28178635,1.05034421,-2.5014712,-1.9717906,0.66079238,-0.0582291,0,0.02259887,0.08474576,0.0480226,0.05932203,0.05649718,0.02259887,0.23728814,92004.7918,6.05439854,0.08383234,49.4224072,0.24934132,52115.6809,15302.3012,14940.5117,21872.868,0.29362182,0.28667978,0.4196984,0.32215569,0.01796407,0.08862275,0.00479042,0.29221557,0.2742515,0.183,50.56,0.399,0.007,0.532601675,121.4861797,0.072702681,0.297207,0.01771,0.737794,0.182857,0.464268,0.552,0.488,0.394,0.397967318,0.1,0.333333333,0.466666667,0.733333333,-27.9,24.49,0.38817685,0.579602788,0.265288138,0.497556986,0.719624795,0.826661468,-1425.5,1152.39,0.62717156,0.00588651,0.509505941,0.763761302,0.995601721
ENST00000242786,6417.18369,0.08650519,0.07958478,0.07958478,0.08650519,0.08650519,0.08650519,0.08650519,-4.6405729,-0.5475543,-0.7828055,-0.4185029,-1.7380653,-2.0173048,-0.4503395,0,0.02422145,0.02768166,0.05882353,0.05882353,0.06574394,0.01384083,0.15916955,91868.3622,6.50228977,0.08982036,40.6185629,-0.0323353,51658.2505,16223.7006,15091.9004,20342.6494,0.31405827,0.29214889,0.39379285,0.32934132,0.0251497,0.22155689,0.00479042,0.23712575,0.18203593,0.209,51.49,0.408,0.01,0.539112272,32.53183725,0.085161878,0.334066,0.017114,0.686501,0.325283,0.468118,0.542,0.555,0.67,0.48392702,0.233333333,0.433333333,0.533333333,0.7,-34.6,36.2,0.547590615,0.554009494,0.44356936,0.531660559,0.570090779,0.645135375,-371.4,324.77,0.624401753,0.02801343,0.511918231,0.777703232,0.996564479
ENST00000601345,137.710439,0.08143322,0.05863192,0.08143322,0.08143322,0.08143322,0.0781759,0.08143322,-3.661081,-0.7084734,-1.4289608,3.11475811,-2.1191631,0.12805937,-0.8303836,0,0.03908795,0.04560261,0.05211726,0.04885993,0.05211726,0.01954397,0.19869707,91321.8656,6.68320827,0.08062575,40.6240674,-0.0188929,53993.6988,15318.5079,17152.669,21522.5219,0.28370918,0.31767909,0.39861173,0.36101083,0.03128761,0.19374248,0.00842359,0.20577617,0.19975933,0.246,49.7,0.637,0.006,0.63725,49.88839438,0.156389951,0.446817,0.180628,0.722839,0.409993,0.518147,0.585,0.511,0.594,0.498958333,0.266666667,0.433333333,0.566666667,0.7,-28.8,18.73,0.730171489,0.627045724,0.19659036,0.54985072,0.774985059,0.870619641,-263,306.14,0.544303188,0.04100745,0.426942491,0.68190978,0.98321476
ENST00000315576,6308.64385,0.08680556,0.0625,0.08680556,0.08680556,0.08680556,0.08333333,0.08680556,-3.661081,-0.7084734,-1.4289608,3.11475811,-2.1191631,0.12805937,-0.8303836,0,0.04166667,0.04861111,0.05555556,0.05208333,0.05555556,0.02083333,0.14583333,90470.9647,6.46511707,0.08140948,39.772175,0.00352369,50519.1133,14475.7765,15696.0184,20347.3184,0.28654059,0.31069465,0.40276476,0.37424058,0.03888214,0.20413123,0.00972054,0.2162819,0.15674362,0.211,47.14,0.569,0.003,0.607239437,47.83303689,0.135121573,0.418161,0.115823,0.691416,0.397549,0.504087,0.5265,0.532,0.544,0.473733584,0.166666667,0.4,0.533333333,0.7,-25,8.05,0.7866456,0.701021936,0.537555516,0.59636545,0.772863856,0.887653398,-301.4,264.9,0.5615637,0.00035218,0.40804832,0.729140182,0.99774171
ENST00000250572,387.526249,0.0877193,0.07017544,0.0877193,0.08421053,0.0877193,0.08421053,0.08421053,-3.464017,-0.4644832,-3.3035398,1.50652533,-2.0653603,-0.2127496,0.55946656,0,0.02807018,0.05614035,0.04210526,0.06315789,0.06315789,0.0245614,0.13684211,90378.5033,5.9797121,0.09378806,48.9834348,-0.0590743,56612.6038,17334.8497,17923.713,21354.0412,0.30620124,0.31660287,0.37719588,0.26552984,0.03897686,0.23995128,0.00609013,0.28258222,0.16686967,0.188,51.55,0.6,0.036,0.641242124,142.5761037,0.12844694,0.433853,0.036622,0.713991,0.399615,0.536611,0.626,0.671,0.666,0.609178164,0.03333333,0.566666667,0.7,0.9,-49.8,30.15,0.70535925,0.683616503,0.528322988,0.656538606,0.707665673,0.782884735,-1491,629.77,0.651000045,0.00196103,0.534303866,0.793569274,0.998760638
ENST00000464295,352.077012,0.03071253,0.02334152,0.03071253,0.02948403,0.02948403,0.02948403,0.02825553,-4.585725,2.25687451,0.8089093,-2.5529029,-0.4779865,-2.1104036,0.68820005,0.05773956,0.01719902,0.01965602,0.01965602,0.04422604,0.01351351,0.00614251,0.62039312,89096.1206,7.73967457,0.06879607,63.5977887,-0.3154791,86052.5885,27272.8772,23940.2874,34839.4239,0.31693268,0.27820531,0.40486201,0.36609337,0.0036855,0.03194103,0,0.08353808,0.51474201,0.235,48.71,0.656,0.009,0.660123457,58.82046619,0.182106707,0.415724,0.053125,0.646957,0.400243,0.503637,0.6765,0.574,0.598,0.5,0.3,0.433333333,0.566666667,0.7,-22,31.02,0.302574205,0.40814731,0.255663716,0.317129166,0.476072505,0.602935372,-267.5,201.79,0.534732311,0.01845925,0.384944903,0.697556352,0.9962481
ENST00000461057,146.549604,0.03071253,0.02334152,0.03071253,0.02948403,0.02948403,0.02948403,0.02825553,-4.585725,2.25687451,0.8089093,-2.5529029,-0.4779865,-2.1104036,0.68820005,0.05773956,0.01719902,0.01965602,0.01965602,0.04422604,0.01351351,0.00614251,0.62039312,88677.6124,7.73967457,0.0691358,63.8980247,-0.322716,84281.4318,26854.329,23634.2879,33792.8148,0.31862687,0.28042105,0.40095207,0.36296296,0,0.02716049,0,0.09753086,0.51234568,0.186,56.74,0.487,0.04,0.566879433,55.25567096,0.078488169,0.427304,0.129075,0.706215,0.40213,0.503605,0.556,0.571,0.564,0.567375887,0.2,0.5,0.633333333,0.8,-54.7,35.21,0.722421475,0.823942217,0.694494459,0.732362359,0.87636413,0.998032086,-807,441.76,0.620207349,0.00820921,0.491809581,0.781334642,0.99955375
ENST00000307765,165.355861,0.07163324,0.06876791,0.06303725,0.06303725,0.06876791,0.07163324,0.07163324,0.37699876,-0.6296002,0.10310851,-1.9527329,-1.6649961,-0.3361487,1.27698068,0,0.01146132,0.07163324,0.0487106,0.09455587,0.06017192,0.02578797,0.20916905,86973.6856,8.3908987,0.12417437,41.2125892,0.1321004,45539.2231,14103.0095,13264.0573,18172.1563,0.30968929,0.29126666,0.39904406,0.33817701,0.0330251,0.06869221,0.01188904,0.33817701,0.21003963,0.19,48.65,0.58,0.141,0.632539267,89.31395963,0.234419842,0.450772,0.121006,0.888331,0.418548,0.554149,0.65,0.69,0.742,0.723626853,0.5,0.633333333,0.8,0.966666667,-47.6,29.64,0.65501499,0.688576115,0.544938547,0.614140739,0.76663173,0.87223636,-606.8,429.17,0.69205162,0.08676209,0.593610698,0.809111577,0.993623529
ENST00000541158,5706.99244,0.07163324,0.07163324,0.07163324,0.07163324,0.07163324,0.07163324,0.07163324,-3.3509013,-0.0752298,0.97050123,-1.7695766,-3.3289689,0.03097077,2.60708909,0,0.0286533,0.06590258,0.02578797,0.05730659,0.06303725,0.03151862,0.22636103,86828.887,6.55634365,0.10863874,41.0446728,0.06832461,54257.2588,18326.3195,15167.1936,20763.7457,0.33776715,0.2795422,0.38269065,0.35078534,0.0117801,0.10602094,0.0065445,0.2617801,0.26308901,0.192,54.86,0.487,0.006,0.582409639,19.82785614,0.059902889,0.329044,0.068464,0.66447,0.195774,0.456879,0.4805,0.432,0.276,0.4222668,0.166666667,0.366666667,0.5,0.7,-26.4,37.96,0.326350494,0.53744214,0.317900024,0.414812114,0.642456498,0.796324979,-260.7,185.14,0.591143427,0.02062512,0.48282743,0.757167569,0.99371418
ENST00000357355,6402.85815,0.08650519,0.07958478,0.07958478,0.08650519,0.08650519,0.08650519,0.08650519,-4.6405729,-0.5475543,-0.7828055,-0.4185029,-1.7380653,-2.0173048,-0.4503395,0,0.02422145,0.02768166,0.05882353,0.05882353,0.06574394,0.01384083,0.15916955,86626.6964,6.57220173,0.09287532,39.8699746,0.02277354,49682.7906,16144.5742,13931.6207,19606.5957,0.32495305,0.2804114,0.39463556,0.3562341,0.0216285,0.20992366,0.01399491,0.20992366,0.18829517,0.206,47.29,0.697,0.044,0.681381132,153.0629937,0.115606491,0.422496,0.101754,0.745831,0.370223,0.520536,0.5415,0.596,0.57,0.621825497,0.233333333,0.566666667,0.7,0.933333333,-51.3,47.06,0.704448433,0.829091915,0.569664463,0.795358621,0.917783511,0.971500807,-1793,1171.85,0.683698171,0.02427456,0.593921252,0.796144824,0.998026714
ENST00000298386,194.028162,0.07100592,0.07100592,0.07100592,0.06804734,0.07100592,0.0739645,0.0739645,-1.5547393,0.26926127,-0.5393553,-1.4632469,-2.7235692,0.45684974,1.46320317,0,0.0443787,0.0443787,0.05029586,0.09467456,0.0739645,0.0147929,0.17751479,86452.2052,9.04132023,0.12466844,32.6077056,0.28381963,44788.2891,14484.347,11411.0903,18892.8518,0.32339586,0.25477844,0.42182571,0.3806366,0.02387268,0.07161804,0.00928382,0.32625995,0.18832891,0.176,57.82,0.413,0.041,0.513179348,36.82521745,0.100341192,0.384345,0.045587,0.711398,0.361339,0.506263,0.4035,0.443,0.616,0.526220615,0.2,0.5,0.6,0.7,-34.1,34.87,0.27448074,0.489263101,0.256415989,0.375846157,0.64049847,0.716595154,-385.5,188.37,0.629577839,0.00193309,0.494170204,0.792073173,0.997547444
ENST00000249373,6101.11969,0.04504505,0.04504505,0.04504505,0.03603604,0.04504505,0.04504505,0.04504505,-0.4904802,-0.136426,-2.6400013,-0.4593377,-2.2386381,-2.2710011,0.90002638,0,0.00540541,0.05225225,0.03963964,0.02702703,0.04684685,0.08828829,0.43423423,86395.8479,8.70556889,0.09402795,46.98554,-0.0285896,59230.1268,19020.0361,12209.6713,28000.4194,0.32112098,0.20613954,0.47273948,0.43202033,0.02414231,0.03811944,0.00889454,0.18805591,0.30876747,0.189,52.68,0.37,0.006,0.529077922,73.78478066,0.095949,0.288133,0.010125,0.67895,0.186466,0.477326,0.4285,0.439,0.468,0.354978,0.06666667,0.3,0.433333333,0.6,-25.9,16.28,0.333701083,0.598538882,0.272368765,0.417454289,0.769253553,0.866440396,-534.7,517.27,0.55572116,0.00930693,0.417484444,0.697858539,0.98122279
ENST00000392965,140.161681,0.08680556,0.0625,0.08680556,0.08680556,0.08680556,0.08333333,0.08680556,-3.661081,-0.7084734,-1.4289608,3.11475811,-2.1191631,0.12805937,-0.8303836,0,0.04166667,0.04861111,0.05555556,0.05208333,0.05555556,0.02083333,0.14583333,84077.7282,6.25515385,0.08104575,40.7682353,0.00248366,50675.2544,14304.8303,15283.4407,21086.9834,0.28228433,0.30159574,0.41611993,0.38169935,0.0379085,0.17647059,0.00522876,0.21699346,0.18169935,0.18,52.85,0.445,0.016,0.547599591,55.03675888,0.056274805,0.382272,0.111609,0.673362,0.360979,0.467463,0.438,0.351,0.236,0.485539299,0.266666667,0.433333333,0.533333333,0.733333333,-30.3,16.32,0.691330815,0.47268197,0.1156793,0.258808138,0.66828442,0.694351879,-949.2,913.15,0.598725507,0.00434287,0.48315518,0.742636914,0.998962038
ENST00000380314,194.564345,0.07100592,0.07100592,0.07100592,0.06804734,0.07100592,0.0739645,0.0739645,-1.5547393,0.26926127,-0.5393553,-1.4632469,-2.7235692,0.45684974,1.46320317,0,0.0443787,0.0443787,0.05029586,0.09467456,0.0739645,0.0147929,0.17751479,83735.0806,9.01521053,0.12465753,32.4094658,0.29835616,41627.4805,13231.6678,10853.6044,17542.2084,0.31785896,0.26073171,0.42140932,0.40547945,0.02876712,0.07260274,0.00547945,0.31506849,0.17260274,0.18,52.73,0.43,0.011,0.531631098,216.5000838,0.066026253,0.343125,0.015283,0.696445,0.320237,0.482757,0.357,0.293,0.312,0.448023575,0.1,0.366666667,0.533333333,0.8,-25.1,16.39,0.545925845,0.60704539,0.321037739,0.501586676,0.772057022,0.941216598,-3148.74,2742.18,0.63034152,0.00244545,0.504608284,0.773457678,0.999859648
ENST00000358600,5999.87738,0.08650519,0.07958478,0.07958478,0.08650519,0.08650519,0.08650519,0.08650519,-4.6405729,-0.5475543,-0.7828055,-0.4185029,-1.7380653,-2.0173048,-0.4503395,0,0.02422145,0.02768166,0.05882353,0.05882353,0.06574394,0.01384083,0.15916955,81742.1511,6.72208614,0.09299191,40.9001348,0.04663073,46636.8245,15433.3151,12735.4851,18468.0243,0.33092551,0.27307788,0.39599661,0.37061995,0.02695418,0.19002695,0.01212938,0.21698113,0.18328841,0.165,51.5,0.439,0.009,0.541021711,53.21479989,0.068049616,0.353572,0.024668,0.792445,0.322898,0.488503,0.483,0.495,0.506,0.471690081,0.2,0.366666667,0.566666667,0.733333333,-44.4,14.66,0.751308808,0.783426239,0.652958736,0.71896423,0.856427339,0.955959108,-709.1,606.04,0.578796652,0.03140034,0.456104798,0.710112185,0.992248877
ENST00000389740,1057.39769,0.03419973,0.02188782,0.03419973,0.03419973,0.03283174,0.02735978,0.03283174,-1.8501169,1.76610625,3.29829067,-0.9223521,-1.4866793,0.78466255,0.70461748,0.04651163,0.02599179,0.01094391,0.03146375,0.01915185,0.12995896,0.02188782,0.49658003,80982.8536,6.5571394,0.08618331,50.6874419,-0.2246238,68092.364,22318.4701,20719.8183,25054.0756,0.32776759,0.3042899,0.36794251,0.34473324,0.00957592,0.06839945,0.00273598,0.16552668,0.40902873,0.174,56.27,0.502,0.05,0.569946483,165.8321494,0.126879992,0.398392,0.040135,0.799078,0.37708,0.520841,0.647,0.633,0.658,0.5585838,0.233333333,0.466666667,0.633333333,0.966666667,-68.2,38.28,0.851993757,0.679366368,0.439250966,0.588965503,0.779458493,0.890993396,-1572.5,1088.33,0.653658002,0.04803072,0.54862872,0.78081786,0.999924428
ENST00000358755,328.540656,0.04901961,0.04117647,0.04901961,0.04313725,0.04901961,0.04901961,0.04705882,-2.1375383,-0.0275209,-3.298664,1.68235887,-3.2272775,-1.0392987,-0.7026648,0,0.02352941,0.05882353,0.02745098,0.04509804,0.0372549,0.06862745,0.41176471,79291.205,8.29039249,0.10623229,45.7873938,0.00113314,55555.3851,20403.9786,14040.8512,21110.5553,0.36727274,0.2527361,0.37999116,0.46033994,0.01274788,0.03116147,0.00849858,0.13597734,0.35127479,0.19,54.28,0.375,0.028,0.512798834,71.81349057,0.104837213,0.389348,0.036507,0.701986,0.352089,0.492865,0.5375,0.634,0.836,0.48081593,0.133333333,0.4,0.566666667,0.8,-19.8,16.9,0.79002491,0.692499448,0.476301096,0.579613366,0.81585549,0.893699981,-597.2,419.24,0.581216672,0.00295213,0.448611756,0.733016098,0.997636732
ENST00000450315,943.431565,0.0877193,0.07017544,0.0877193,0.08421053,0.0877193,0.08421053,0.08421053,-3.464017,-0.4644832,-3.3035398,1.50652533,-2.0653603,-0.2127496,0.55946656,0,0.02807018,0.05614035,0.04210526,0.06315789,0.06315789,0.0245614,0.13684211,78906.0292,8.47947826,0.09732017,47.3212976,0.14682652,46206.3062,15018.0608,13232.4111,17955.8343,0.32502189,0.28637673,0.38860138,0.39210155,0.04372355,0.17489422,0.00705219,0.21156559,0.17066291,0.182,53.87,0.404,0.016,0.524733425,144.5925406,0.049433347,0.328883,0.017331,0.779407,0.286778,0.472797,0.5325,0.537,0.542,0.431093394,0.06666667,0.333333333,0.5,0.833333333,-41.8,37.9,0.699696974,0.623991627,0.286851449,0.46069015,0.761251117,0.875124417,-2531.8,2264.54,0.600518562,0.00342415,0.481158683,0.740875396,0.99977534
ENST00000294954,5786.17619,0.07374631,0.07079646,0.07374631,0.07374631,0.07374631,0.07079646,0.07374631,-2.6623336,0.29975873,1.61075548,-1.2616205,-3.7640448,0.60620207,2.76556288,0,0.02654867,0.06489676,0.03539823,0.06784661,0.05899705,0.03244838,0.20353982,78642.0945,8.82174091,0.10729614,39.7392132,0.17067239,44624.4746,14379.016,13172.2066,17073.252,0.32222264,0.29517897,0.38259839,0.39484979,0.01287554,0.1130186,0.00715308,0.27181688,0.20028612,0.178,51.65,0.379,0.011,0.506109746,68.35338955,0.056027368,0.279199,0.004881,0.679395,0.164855,0.451638,0.459,0.419,0.39,0.403657205,0,0.3,0.5,0.733333333,-23.4,20.4,0.589819702,0.521178699,0.07197123,0.30009025,0.743886185,0.940710188,-1167.3,764.42,0.631740799,0.00357,0.498863889,0.780678689,0.996583717
ENST00000406846,377.523407,0.0755287,0.07250755,0.0755287,0.0755287,0.0755287,0.0755287,0.07250755,-3.0730783,-0.877064,1.68096286,-0.5053532,-2.3726632,0.14101701,3.68714962,0,0.02416918,0.06646526,0.06042296,0.04531722,0.05740181,0.02719033,0.19637462,78264.1289,6.77164974,0.09352518,43.4097842,0.22676259,42438.2135,13411.3036,12542.5718,16484.3381,0.31601951,0.29554901,0.38843148,0.40863309,0.01726619,0.11223022,0.00863309,0.28057554,0.17266187,0.234,44.57,0.725,0.037,0.691838235,68.72394137,0.126563428,0.461002,0.166762,0.729262,0.406987,0.54068,0.66,0.607,0.374,0.600979192,0.366666667,0.533333333,0.633333333,0.9,-55.7,10.55,0.664198448,0.668169104,0.395413646,0.545866047,0.812842541,0.898964372,-710.1,312.33,0.67200321,0.193770387,0.563046345,0.795209098,0.9989639
ENST00000370742,1052.18647,0.09505703,0.07604563,0.09505703,0.09125475,0.09505703,0.09125475,0.09505703,-4.0130201,1.02552623,-1.2136612,0.04909657,-2.3002744,-1.6115738,-0.3005571,0,0.04942966,0.03802281,0.04562738,0.04942966,0.06844106,0.03802281,0.07224335,77809.9364,7.81416454,0.12173913,42.372913,0.17594203,41385.6763,12637.9805,13988.78,14758.9159,0.30537088,0.33801018,0.35661894,0.45072464,0.01884058,0.1826087,0.0057971,0.20434783,0.13768116,0.199,53.68,0.395,0.013,0.53075718,49.35222126,0.129194297,0.383125,0.114677,0.727401,0.352246,0.488882,0.5245,0.602,0.464,0.525217391,0.3,0.466666667,0.6,0.733333333,-35.3,33.64,0.60182722,0.629545504,0.167130927,0.554355101,0.757003664,0.893201951,-381,305.81,0.614797574,0.00283919,0.489264459,0.777872385,0.998805387
ENST00000565976,1176.41883,0.08591065,0.07560137,0.0790378,0.0790378,0.08591065,0.0790378,0.08591065,-1.5430609,0.42902345,-0.1221677,-0.3066444,-1.5945675,-2.0521971,-2.2487409,0,0.04467354,0.03436426,0.0652921,0.12714777,0.03092784,0.01718213,0.10996564,77737.1025,8.79369717,0.1038961,46.3904762,0.14199134,42883.9746,13148.376,11338.3576,18397.241,0.30660348,0.26439615,0.42900037,0.39393939,0.004329,0.24963925,0.00721501,0.15440115,0.19047619,0.173,51.17,0.391,0.01,0.510428769,11.86645584,0.016435534,0.309125,0.019452,0.612378,0.213007,0.462768,0.553,0.499,0.634,0.394930876,0.1,0.366666667,0.466666667,0.6,-22.7,20.98,0.314206197,0.568385071,0.18982245,0.29838271,0.801680983,0.886660515,-531.5,544.03,0.58852769,0.00347614,0.450738712,0.741980162,0.99857119
ENST00000283303,385.807778,0.08532423,0.08532423,0.08532423,0.08532423,0.08532423,0.06825939,0.08532423,-1.514601,0.2511941,-2.9511355,0.17332478,-2.3133442,0.69739234,-0.4075403,0,0.02389078,0.07508532,0.02047782,0.06825939,0.08191126,0.01365188,0.13651877,77718.3124,9.23195324,0.08345324,48.3074964,0.19496403,44264.5285,15550.7982,11464.1478,17249.5825,0.35131512,0.25899175,0.38969313,0.48201439,0.01726619,0.15395683,0.01151079,0.15539568,0.17985612,0.186,54.06,0.509,0.035,0.571095652,67.09207325,0.116885145,0.437031,0.061741,0.692277,0.407729,0.51531,0.642,0.713,0.68,0.585507246,0.233333333,0.533333333,0.666666667,0.866666667,-34.2,12.44,0.669432531,0.72354268,0.244737267,0.600761498,0.906427127,0.99661825,-677.9,511.11,0.631784123,0.0360754,0.51373071,0.769009806,0.99932809
ENST00000405626,3910.3868,0.07374631,0.07079646,0.07374631,0.07374631,0.07374631,0.07079646,0.07374631,-2.6623336,0.29975873,1.61075548,-1.2616205,-3.7640448,0.60620207,2.76556288,0,0.02654867,0.06489676,0.03539823,0.06784661,0.05899705,0.03244838,0.20353982,75519.6672,8.75404911,0.10863095,40.0559673,0.21919643,41512.0965,13610.2498,11680.1988,16221.648,0.32786226,0.28136856,0.39076918,0.39583333,0.01785714,0.11607143,0.00297619,0.2797619,0.1875,0.237,49.55,0.612,0.006,0.641547988,42.02987162,0.130527552,0.423634,0.094917,0.751153,0.401595,0.504839,0.685,0.758,0.774,0.494324045,0.166666667,0.433333333,0.566666667,0.766666667,-36.8,46.48,0.429832856,0.640240312,0.422622156,0.5526845,0.703621639,0.995426872,-269.3,224.23,0.541502968,0.03042389,0.423418944,0.665416177,0.995426872
ENST00000304421,166.654574,0.0755287,0.07250755,0.0755287,0.0755287,0.0755287,0.0755287,0.07250755,-3.0730783,-0.877064,1.68096286,-0.5053532,-2.3726632,0.14101701,3.68714962,0,0.02416918,0.06646526,0.06042296,0.04531722,0.05740181,0.02719033,0.19637462,75280.8389,7.27382221,0.0941704,42.1941704,0.232287,41301.0312,12819.4349,12411.5012,16070.095,0.31039019,0.30051311,0.3890967,0.39760837,0.02690583,0.10911809,0.00747384,0.28251121,0.17638266,0.207,51.9,0.54,0.003,0.616018809,42.08161099,0.13233211,0.321474,0.02318,0.743868,0.296673,0.447211,0.6815,0.799,0.872,0.438871,0.233333333,0.366666667,0.5,0.633333333,-23.1,33.21,0.375490377,0.487222939,0.03614499,0.34062853,0.6721076,0.772141233,-260.6,199.19,0.573803562,0.00168703,0.421282593,0.733380786,0.997732054
ENST00000374694,225.398017,0.05966587,0.0548926,0.05966587,0.0477327,0.0548926,0.05966587,0.05727924,-1.7136164,-0.3062937,-2.1566635,3.17993792,-2.6566874,-1.1562457,-0.1112279,0,0.02386635,0.1575179,0.04295943,0.06205251,0.04057279,0.06921241,0.21002387,73299.4163,8.57747021,0.10086455,45.088487,0.04654179,49634.31,13402.1723,9570.54305,26661.5947,0.27001831,0.19282112,0.53716058,0.46829971,0.0129683,0.03458213,0.00864553,0.12680115,0.34870317,0.217,52.28,0.618,0.034,0.63943808,135.904549,0.074183706,0.375519,0.025605,0.744695,0.345571,0.487688,0.8195,0.795,0.59,0.533369704,0.03333333,0.433333333,0.6,0.966666667,-66.7,15.06,0.692693416,0.598728645,0.317526414,0.516499941,0.696559004,0.791640296,-1900.72,1131.48,0.603486388,0.00185213,0.487627785,0.742650564,0.99954096
ENST00000253673,343.70167,0.08417508,0.07070707,0.08417508,0.08417508,0.08417508,0.08080808,0.08080808,-3.6807648,-0.7341691,-0.1131206,2.2756521,-2.4670948,-0.0630735,-0.8481612,0,0.04040404,0.03703704,0.04040404,0.07070707,0.04713805,0.02356902,0.17171717,72620.2879,8.4068224,0.10122699,33.1849847,0.11211656,40558.499,12139.9568,13003.0902,15415.452,0.29931968,0.32060087,0.38007945,0.44631902,0.02760736,0.18404908,0.00766871,0.20245399,0.13190184,0.26,45.7,0.663,0.013,0.675673077,56.69182184,0.182288816,0.380602,0.068771,0.68254,0.358941,0.515766,0.6675,0.706,0.814,0.487179487,0.266666667,0.433333333,0.566666667,0.7,-19,19.19,0.715290278,0.62438002,0.365078282,0.5541073,0.678955684,0.95425435,-247.5,217.03,0.569284564,0.02303548,0.45459817,0.692985319,0.98211633
